Project_id,Project name,Project link,VT link,VT detection result,Propogation link,Propogation method
0,generator,https://github.com/julien/generator,N/A,Download Error,
1,mail,https://github.com/wordplate/mail,https://www.virustotal.com/gui/file/b86af9868675c08c2a212d5bd17896402a09eb60026926dd4058b6f3ffc5d8d9/detection/,[0/58],
2,sixarm_ruby_commander,https://github.com/SixArm/sixarm_ruby_commander,https://www.virustotal.com/gui/file/66946aab4a85db21177658fc492065a9a25d3628f40ccb18b76c8afe898d79a2/detection/,[0/57],
3,FinalObjectiveC,https://github.com/sunder02/FinalObjectiveC,https://www.virustotal.com/gui/file/f39fef78108d61fbc9b6ea7de5b822abd07140da387b7c46fded352f64e034d0/detection/,[0/58],
4,Gadfly,https://github.com/GiovineItalia/Gadfly,N/A,Download Error,
5,onion-monero-blockchain-explorer,https://github.com/moneroexamples/onion-monero-blockchain-explorer,N/A,[0/0],
6,termieter,https://github.com/pierot/termieter,https://www.virustotal.com/gui/file/308ca404f2bf2667a0839c924731e0e9679e0b357bce0ed07b9dc54c9125b56b/detection/,[0/59],
7,jquery,https://github.com/ablanco/jquery,N/A,Download Error,
8,homebridge-netatmo,https://github.com/planetk/homebridge-netatmo,https://www.virustotal.com/gui/file/edf3b58e09b21e6be691330ca85d8ed9398fdcf1fd9f74055a11e3d97919785f/detection/,[0/58],
9,google,https://github.com/samaybhavsar/google,N/A,Download Error,
10,servicemix-maven-plugins,https://github.com/apache/servicemix-maven-plugins,https://www.virustotal.com/gui/file/996d65c4e88c3240d4627f8cee4d37e7637d040144d82c8762a45abd3e7359ab/detection/,[0/58],
11,aruba,https://github.com/cucumber/aruba,https://www.virustotal.com/gui/file/7fc32214fd3fd3d62c12ccc679d69a7cf1f2aa3a21500a93fad5ec017d3347a0/detection/,[0/59],
12,io-interactive,https://github.com/briandfoy/io-interactive,https://www.virustotal.com/gui/file/c5b306d8af568c3881a4210100da951c8b8e5eeb35797f7425271b73c5229319/detection/,[0/57],
13,mathnet-filtering,https://github.com/mathnet/mathnet-filtering,https://www.virustotal.com/gui/file/d15a6a6537c1992a13f8c6fc2ce6a566c0ccd27c5d6d9d9d9e3abda61446258c/detection/,[0/58],
14,rust,https://github.com/rust-lang/rust,N/A,[0/0],
15,erlaws,https://github.com/x6j8x/erlaws,https://www.virustotal.com/gui/file/4299d7f2a6ca61d9dadf639040849931e63d8f98b430acd79a57c3e4cd655bd2/detection/,[0/59],
16,samuelpepys,https://github.com/philgyford/samuelpepys,N/A,Download Error,
17,homebridge,https://github.com/thkl/homebridge,https://www.virustotal.com/gui/file/2ea519eebb45cbd98f105885aa10944229c8954ec95b1dc4533291105e9528aa/detection/,[0/58],
18,Akavache,https://github.com/reactiveui/Akavache,https://www.virustotal.com/gui/file/3ebee4bf3322dead1dd98d20bfaca63f48f5dbf382776f1e5592a9a7800479ee/detection/,[0/58],
19,copland,https://github.com/rolyatmax/copland,https://www.virustotal.com/gui/file/e9607cd5fd1ed2c3fdc487f4413eb1276c3f5a12fc6b4c6270665416d6375102/detection/,[0/57],
20,melonJS,https://github.com/melonjs/melonJS,https://www.virustotal.com/gui/file/2a025cb55fba30acbfe96a58476bf799e1fe0adcc7ad44f1c6b3238edc4ed34c/detection/,[0/57],
21,cpuminer,https://github.com/jgarzik/cpuminer,https://www.virustotal.com/gui/file/e9c0c2493cad76c78f8ac0e5b0755b7f5c9c88704205887818988864d8a61826/detection/,[0/57],
22,typeioc,https://github.com/typeioc/typeioc,https://www.virustotal.com/gui/file/6fa70dd1c5d864cf6bca6adb87625877c552233606f5941c0259abde1cbec4a4/detection/,[0/58],
23,redsea,https://github.com/windytan/redsea,https://www.virustotal.com/gui/file/eae784868b6b0bed757f07154642e9216242aaef080861f2e94627772182a31d/detection/,[0/56],
24,INE5118,https://github.com/GSimas/INE5118,N/A,[0/0],
